"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"3336"	"MEG_2213"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3337"	"MEG_1306"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLASGM"
"3338"	"MEG_6353"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3339"	"MEG_7564"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANXD"
"3340"	"MEG_1339"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3341"	"MEG_248"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3342"	"MEG_6607"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3343"	"MEG_6832"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3344"	"MEG_5598"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3345"	"MEG_692"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEJ"
"3346"	"MEG_2349"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3347"	"MEG_869"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3348"	"MEG_4071"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRC"
"3349"	"MEG_296"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3350"	"MEG_3915"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXI"
"3351"	"MEG_4155"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"3352"	"MEG_2758"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"
"3353"	"MEG_6589"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3354"	"MEG_4391"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3355"	"MEG_4035"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHC"
"3356"	"MEG_6257"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3357"	"MEG_2332"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3358"	"MEG_1092"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH6"
"3359"	"MEG_7245"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETY"
"3360"	"MEG_1247"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAA"
"3361"	"MEG_7618"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VARG"
"3362"	"MEG_3042"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"FOX"
"3363"	"MEG_5716"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3364"	"MEG_3216"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"3365"	"MEG_4627"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3366"	"MEG_5357"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"3367"	"MEG_7410"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANHA"
"3368"	"MEG_7837"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_resistance_protein"	"YJCG"
"3369"	"MEG_4163"	"Metals"	"Sodium_resistance"	"Sodium_resistance_protein"	"NHAB"
"3370"	"MEG_5850"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACK"
"3371"	"MEG_257"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3372"	"MEG_1440"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3373"	"MEG_172"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3374"	"MEG_7600"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"
"3375"	"MEG_2016"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"COAR"
"3376"	"MEG_994"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT6"
"3377"	"MEG_7621"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATA"
"3378"	"MEG_3883"	"Metals"	"Mercury_resistance"	"Mercury_resistance_regulator"	"MERR"
"3379"	"MEG_5399"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"PBP1A|RequiresSNPConfirmation"
"3380"	"MEG_3446"	"Drugs"	"Mycobacterium_tuberculosis-specific_Drug"	"Isoniazid-resistant_mutant"	"KATG|RequiresSNPConfirmation"
"3381"	"MEG_2345"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3382"	"MEG_7711"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"3383"	"MEG_7431"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"
"3384"	"MEG_4466"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3385"	"MEG_6060"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTA"
"3386"	"MEG_7016"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"
"3387"	"MEG_279"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3388"	"MEG_1761"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"3389"	"MEG_4884"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3390"	"MEG_6456"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3391"	"MEG_1974"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3392"	"MEG_2381"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3393"	"MEG_2025"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"COPA"
"3394"	"MEG_7018"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETA"
"3395"	"MEG_6624"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULII"
"3396"	"MEG_6311"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3397"	"MEG_3993"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S|RequiresSNPConfirmation"
"3398"	"MEG_5464"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3399"	"MEG_3949"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"3400"	"MEG_3416"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IND"
"3401"	"MEG_4113"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"NCCC"
"3402"	"MEG_1229"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"BEXA"
"3403"	"MEG_895"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3404"	"MEG_1699"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CGA"
"3405"	"MEG_3256"	"Biocides"	"Acid_resistance"	"Acid_resistance_protein"	"HEFA"
"3406"	"MEG_4487"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3407"	"MEG_684"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"ADEG"
"3408"	"MEG_2099"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CPHA"
"3409"	"MEG_354"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3410"	"MEG_2795"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"
"3411"	"MEG_6885"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3412"	"MEG_7272"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_RND_efflux_pump"	"TRIAP"
"3413"	"MEG_5956"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"3414"	"MEG_1196"	"Drugs"	"Bacitracin"	"Undecaprenyl_pyrophosphate_phosphatase"	"BAHA"
"3415"	"MEG_7669"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VEXB"
"3416"	"MEG_3392"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3417"	"MEG_4972"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3418"	"MEG_2700"	"Drugs"	"Cationic_antimicrobial_peptides"	"Edeine_acetyltransferase"	"EDEQ"
"3419"	"MEG_4522"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3420"	"MEG_3839"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERA"
"3421"	"MEG_52"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"3422"	"MEG_1388"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3423"	"MEG_5163"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3424"	"MEG_202"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3425"	"MEG_7829"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"YFMP"
"3426"	"MEG_7824"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"YFEB"
"3427"	"MEG_4526"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3428"	"MEG_3528"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"L1"
"3429"	"MEG_7799"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"VMEV"
"3430"	"MEG_3600"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUA"
"3431"	"MEG_708"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"AER"
"3432"	"MEG_5328"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"3433"	"MEG_5997"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"3434"	"MEG_3617"	"Drugs"	"MLS"	"Lincosamide_nucleotidyltransferases"	"LNUF"
"3435"	"MEG_7240"	"Drugs"	"Tetracyclines"	"Tetracycline_inactivation_enzymes"	"TETX"
"3436"	"MEG_3294"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"IDER"
"3437"	"MEG_3105"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"3438"	"MEG_1601"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"3439"	"MEG_1055"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"3440"	"MEG_3477"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"3441"	"MEG_1856"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3442"	"MEG_6426"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3443"	"MEG_1438"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3444"	"MEG_1889"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3445"	"MEG_5496"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3446"	"MEG_4208"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"NORA"
"3447"	"MEG_1958"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3448"	"MEG_4367"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"3449"	"MEG_305"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3450"	"MEG_2892"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FBPC"
"3451"	"MEG_3311"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"IMI"
"3452"	"MEG_1158"	"Metals"	"Arsenic_resistance"	"Arsenic_resistance_protein"	"ARSC"
"3453"	"MEG_1770"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLA"
"3454"	"MEG_5008"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3455"	"MEG_4765"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3456"	"MEG_3488"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"KPC"
"3457"	"MEG_7557"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VANXA"
"3458"	"MEG_359"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3459"	"MEG_1487"	"Metals"	"Cadmium_resistance"	"Cadmium_resistance_regulator"	"CADR"
"3460"	"MEG_7151"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"
"3461"	"MEG_6338"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3462"	"MEG_2197"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3463"	"MEG_3550"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"3464"	"MEG_1177"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSRM"
"3465"	"MEG_3356"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3466"	"MEG_1075"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"3467"	"MEG_3292"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"ICR"
"3468"	"MEG_1324"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3469"	"MEG_4194"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIMJ"
"3470"	"MEG_5444"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3471"	"MEG_6482"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3472"	"MEG_4786"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3473"	"MEG_5801"	"Drugs"	"Cationic_antimicrobial_peptides"	"Lipid_A_modification"	"PMRF"
"3474"	"MEG_7121"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"3475"	"MEG_7639"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"VCEC"
"3476"	"MEG_6497"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3477"	"MEG_6583"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3478"	"MEG_3251"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRC|RequiresSNPConfirmation"
"3479"	"MEG_1902"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3480"	"MEG_2962"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"3481"	"MEG_2741"	"Drugs"	"MLS"	"Macrolide_esterases"	"EREA"
"3482"	"MEG_4408"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3483"	"MEG_2423"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3484"	"MEG_2084"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"CORA"
"3485"	"MEG_1918"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3486"	"MEG_6021"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"3487"	"MEG_413"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRR|RequiresSNPConfirmation"
"3488"	"MEG_7379"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"3489"	"MEG_1191"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_regulator"	"BAER"
"3490"	"MEG_940"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3491"	"MEG_1510"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"3492"	"MEG_3526"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"L1"
"3493"	"MEG_4362"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"3494"	"MEG_4319"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"3495"	"MEG_1434"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3496"	"MEG_35"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"3497"	"MEG_7153"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"
"3498"	"MEG_2554"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"3499"	"MEG_493"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3500"	"MEG_2869"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EVGS"
"3501"	"MEG_1970"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3502"	"MEG_4225"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"OCH"
"3503"	"MEG_6087"	"Drugs"	"Rifampin"	"Rifampin_phosphotransferase"	"RPH"
"3504"	"MEG_3268"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MATE_efflux_pumps"	"HMRM"
"3505"	"MEG_5546"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3506"	"MEG_6955"	"Metals"	"Tellurium_resistance"	"Tellurium_resistance_protein"	"TERB"
"3507"	"MEG_60"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"3508"	"MEG_4834"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3509"	"MEG_2"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S|RequiresSNPConfirmation"
"3510"	"MEG_7704"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"VIM"
"3511"	"MEG_7628"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"
"3512"	"MEG_2797"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMB"
"3513"	"MEG_4840"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3514"	"MEG_4361"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"3515"	"MEG_7116"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"3516"	"MEG_6782"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3517"	"MEG_1381"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3518"	"MEG_4003"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"MODA"
"3519"	"MEG_7606"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"
"3520"	"MEG_5501"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3521"	"MEG_6167"	"Drugs"	"Nucleosides"	"Streptothricin_acetyltransferase"	"SAT"
"3522"	"MEG_988"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT6"
"3523"	"MEG_6468"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3524"	"MEG_2645"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"3525"	"MEG_4190"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIMI"
"3526"	"MEG_3846"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERB"
"3527"	"MEG_125"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3528"	"MEG_3107"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"GES"
"3529"	"MEG_1475"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BRO"
"3530"	"MEG_3366"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3531"	"MEG_5977"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"3532"	"MEG_6594"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3533"	"MEG_5829"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACEDELTA1"
"3534"	"MEG_6025"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"3535"	"MEG_1179"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_RND_efflux_regulator"	"ASMA"
"3536"	"MEG_7117"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"3537"	"MEG_769"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3538"	"MEG_2756"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"
"3539"	"MEG_4426"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3540"	"MEG_3719"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"3541"	"MEG_873"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3542"	"MEG_939"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3543"	"MEG_3567"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"3544"	"MEG_2076"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"COPS"
"3545"	"MEG_2881"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FAR1"
"3546"	"MEG_3577"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LEN"
"3547"	"MEG_444"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3548"	"MEG_3535"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LAP"
"3549"	"MEG_384"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"3550"	"MEG_6406"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3551"	"MEG_7661"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"3552"	"MEG_2668"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPSA"
"3553"	"MEG_1347"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3554"	"MEG_1097"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH6"
"3555"	"MEG_2999"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"3556"	"MEG_1071"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"3557"	"MEG_290"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3558"	"MEG_4876"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3559"	"MEG_2696"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"EBR"
"3560"	"MEG_7247"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETZ"
"3561"	"MEG_390"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"3562"	"MEG_467"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3563"	"MEG_3865"	"Metals"	"Mercury_resistance"	"Mercury_resistance_regulator"	"MERD"
"3564"	"MEG_4637"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3565"	"MEG_7390"	"Drugs"	"Glycopeptides"	"VanE-type_resistance_protein"	"VANE"
"3566"	"MEG_105"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3567"	"MEG_1063"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"3568"	"MEG_7664"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"VEB"
"3569"	"MEG_6053"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"RECGM"
"3570"	"MEG_5249"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3571"	"MEG_1070"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"3572"	"MEG_6074"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTH"
"3573"	"MEG_3171"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"GRD"
"3574"	"MEG_1871"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3575"	"MEG_3220"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"3576"	"MEG_3438"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"IRLS"
"3577"	"MEG_2626"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"3578"	"MEG_2784"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMA"
"3579"	"MEG_5627"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3580"	"MEG_2656"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPR"
"3581"	"MEG_6175"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"SDEY"
"3582"	"MEG_1713"	"Metals"	"Chromium_resistance"	"Chromium_resistance_protein"	"CHRC"
"3583"	"MEG_5742"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3584"	"MEG_1747"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_regulator"	"CMER"
"3585"	"MEG_368"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3586"	"MEG_5551"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
